34,137,0,0,0,0,0,0,0
33,143,0,0,0,0,0,0,0
32,144,0,0,0,0,0,0,0
31,147,0,0,0,0,0,0,0
30,144,0,0,0,0,0,0,0
29,155,0,0,0,0,0,0,0
28,158,0,0,0,0,0,0,0
27,162,0,0,0,0,0,0,0
26,166,0,0,0,0,0,0,0
25,172,0,0,0,0,0,0,0
24,175,0,0,0,0,0,0,0
23,181,0,0,0,0,0,0,0
22,187,0,0,0,0,0,0,0
21,190,0,0,0,0,0,0,0
20,197,0,0,0,0,0,0,0
19,202,0,0,0,0,0,0,0
18,207,0,0,0,0,0,0,0
17,216,0,0,0,0,0,0,0
16,223,0,0,0,0,0,0,0
15,227,0,0,0,0,0,0,0
14,237,0,0,0,0,0,0,0
13,248,0,0,0,0,0,0,0
12,255,0,0,0,0,0,0,0
11,277,0,0,0,0,0,0,0
10,293,0,0,0,0,0,0,0
9,306,0,0,0,0,0,0,0
8,330,0,0,0,0,0,0,0
7,346,0,0,0,0,0,0,0
6,369,0,0,0,0,0,0,0
5,391,0,0,0,0,0,0,0
4,414,0,0,0,0,0,0,0
3,452,0,0,0,0,0,0,0
2,490,0,0,0,0,0,0,0
1,547,0,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0
1,652,0,0,0,0,0,0,0
2,724,0,0,0,0,0,0,0
3,773,0,0,0,0,0,0,0
4,790,0,0,0,0,0,0,0
5,793,0,0,0,0,0,0,0
6,740,0,0,0,0,0,0,0
7,655,0,0,0,0,0,0,0
8,579,0,0,0,0,0,0,0
9,530,0,0,0,0,0,0,0
10,474,0,0,0,0,0,0,0
11,440,0,0,0,0,0,0,0
12,397,0,0,0,0,0,0,0
13,370,0,0,0,0,0,0,0
14,349,0,0,0,0,0,0,0
15,324,0,0,0,0,0,0,0
16,304,0,0,0,0,0,0,0
17,281,0,0,0,0,0,0,0
18,266,0,0,0,0,0,0,0
19,256,0,0,0,0,0,0,0
20,244,0,0,0,0,0,0,0
21,236,0,0,0,0,0,0,0
22,230,0,0,0,0,0,0,0
23,223,0,0,0,0,0,0,0
24,214,0,0,0,0,0,0,0
25,208,0,0,0,0,0,0,0
26,204,0,0,0,0,0,0,0
27,195,0,0,0,0,0,0,0
28,191,0,0,0,0,0,0,0
29,187,0,0,0,0,0,0,0
30,179,0,0,0,0,0,0,0
31,174,0,0,0,0,0,0,0
32,171,0,0,0,0,0,0,0
33,166,0,0,0,0,0,0,0
34,161,0,0,0,0,0,0,0
35,158,0,0,0,0,0,0,0
36,152,0,0,0,0,0,0,0
37,149,0,0,0,0,0,0,0
38,146,0,0,0,0,0,0,0
39,142,0,0,0,0,0,0,0
40,140,0,0,0,0,0,0,0
41,138,0,0,0,0,0,0,0
42,133,0,0,0,0,0,0,0
43,129,0,0,0,0,0,0,0
44,128,0,0,0,0,0,0,0
45,125,0,0,0,0,0,0,0
46,124,0,0,0,0,0,0,0
47,119,0,0,0,0,0,0,0
48,119,0,0,0,0,0,0,0
49,118,0,0,0,0,0,0,0
50,117,0,0,0,0,0,0,0
51,116,0,0,0,0,0,0,0
52,113,0,0,0,0,0,0,0
53,111,0,0,0,0,0,0,0
54,111,0,0,0,0,0,0,0
55,109,0,0,0,0,0,0,0
56,108,0,0,0,0,0,0,0
57,108,0,0,0,0,0,0,0
58,107,0,0,0,0,0,0,0
59,108,0,0,0,0,0,0,0
60,104,0,0,0,0,0,0,0
61,102,0,0,0,0,0,0,0
62,103,0,0,0,0,0,0,0
63,102,0,0,0,0,0,0,0
64,103,0,0,0,0,0,0,0
65,102,0,0,0,0,0,0,0
66,101,0,0,0,0,0,0,0
67,102,0,0,0,0,0,0,0
68,101,0,0,0,0,0,0,0
69,100,0,0,0,0,0,0,0
70,99,0,0,0,0,0,0,0
71,99,0,0,0,0,0,0,0
72,98,0,0,0,0,0,0,0
73,97,0,0,0,0,0,0,0
74,97,0,0,0,0,0,0,0
75,96,0,0,0,0,0,0,0
76,97,0,0,0,0,0,0,0
77,95,0,0,0,0,0,0,0
78,95,0,0,0,0,0,0,0
79,103,0,0,0,0,0,0,0
80,95,0,0,0,0,0,0,0
81,94,0,0,0,0,0,0,0
82,94,0,0,0,0,0,0,0
83,93,0,0,0,0,0,0,0
84,99,0,0,0,0,0,0,0
85,93,0,0,0,0,0,0,0
86,93,0,0,0,0,0,0,0
87,93,0,0,0,0,0,0,0
