110120,325,0,0,0,0,0,0,0
110140,304,0,0,0,0,0,0,0
110160,290,0,0,0,0,0,0,0
110180,272,0,0,0,0,0,0,0
110200,260,0,0,0,0,0,0,0
110220,249,0,0,0,0,0,0,0
110240,237,0,0,0,0,0,0,0
110260,225,0,0,0,0,0,0,0
110280,216,0,0,0,0,0,0,0
110300,206,0,0,0,0,0,0,0
110320,200,0,0,0,0,0,0,0
110340,192,0,0,0,0,0,0,0
110360,185,0,0,0,0,0,0,0
110380,179,0,0,0,0,0,0,0
110400,176,0,0,0,0,0,0,0
110420,169,0,0,0,0,0,0,0
110440,167,0,0,0,0,0,0,0
110460,167,0,0,0,0,0,0,0
110480,158,0,0,0,0,0,0,0
110500,154,0,0,0,0,0,0,0
110520,152,0,0,0,0,0,0,0
110540,148,0,0,0,0,0,0,0
110560,145,0,0,0,0,0,0,0
110580,144,0,0,0,0,0,0,0
110600,141,0,0,0,0,0,0,0
110620,138,0,0,0,0,0,0,0
110640,133,0,0,0,0,0,0,0
110660,131,0,0,0,0,0,0,0
110680,130,0,0,0,0,0,0,0
110700,124,0,0,0,0,0,0,0
110720,123,0,0,0,0,0,0,0
110740,122,0,0,0,0,0,0,0
110760,120,0,0,0,0,0,0,0
110780,120,0,0,0,0,0,0,0
110800,118,0,0,0,0,0,0,0
110820,118,0,0,0,0,0,0,0
110840,116,0,0,0,0,0,0,0
110860,114,0,0,0,0,0,0,0
110880,114,0,0,0,0,0,0,0
110900,109,0,0,0,0,0,0,0
110920,111,0,0,0,0,0,0,0
110940,108,0,0,0,0,0,0,0
110960,104,0,0,0,0,0,0,0
110980,104,0,0,0,0,0,0,0
111000,104,0,0,0,0,0,0,0
111020,103,0,0,0,0,0,0,0
111040,101,0,0,0,0,0,0,0
111060,100,0,0,0,0,0,0,0
111080,106,0,0,0,0,0,0,0
111100,99,0,0,0,0,0,0,0
111120,100,0,0,0,0,0,0,0
111140,98,0,0,0,0,0,0,0
111160,97,0,0,0,0,0,0,0
111180,96,0,0,0,0,0,0,0
111200,97,0,0,0,0,0,0,0
111220,94,0,0,0,0,0,0,0
111240,96,0,0,0,0,0,0,0
111260,96,0,0,0,0,0,0,0
111280,98,0,0,0,0,0,0,0
111300,99,0,0,0,0,0,0,0
111320,95,0,0,0,0,0,0,0
111340,93,0,0,0,0,0,0,0
111360,91,0,0,0,0,0,0,0
111380,93,0,0,0,0,0,0,0
111400,91,0,0,0,0,0,0,0
111420,92,0,0,0,0,0,0,0
111440,93,0,0,0,0,0,0,0
111460,90,0,0,0,0,0,0,0
111480,90,0,0,0,0,0,0,0
111500,96,0,0,0,0,0,0,0
111520,94,0,0,0,0,0,0,0
111540,91,0,0,0,0,0,0,0
111560,92,0,0,0,0,0,0,0
111580,88,0,0,0,0,0,0,0
111600,88,0,0,0,0,0,0,0
111620,89,0,0,0,0,0,0,0
111640,93,0,0,0,0,0,0,0
111660,91,0,0,0,0,0,0,0
111680,90,0,0,0,0,0,0,0
111700,93,0,0,0,0,0,0,0
111720,88,0,0,0,0,0,0,0
111740,88,0,0,0,0,0,0,0
111760,87,0,0,0,0,0,0,0
111780,89,0,0,0,0,0,0,0
111800,91,0,0,0,0,0,0,0
111820,91,0,0,0,0,0,0,0
111840,88,0,0,0,0,0,0,0
111860,89,0,0,0,0,0,0,0
111880,95,0,0,0,0,0,0,0
111900,90,0,0,0,0,0,0,0
111920,93,0,0,0,0,0,0,0
111940,90,0,0,0,0,0,0,0
111960,91,0,0,0,0,0,0,0
111980,94,0,0,0,0,0,0,0
112000,91,0,0,0,0,0,0,0
112020,93,0,0,0,0,0,0,0
112040,93,0,0,0,0,0,0,0
112060,91,0,0,0,0,0,0,0
112080,95,0,0,0,0,0,0,0
112100,95,0,0,0,0,0,0,0
112120,94,0,0,0,0,0,0,0
112140,96,0,0,0,0,0,0,0
112160,96,0,0,0,0,0,0,0
112180,97,0,0,0,0,0,0,0
112200,99,0,0,0,0,0,0,0
112220,97,0,0,0,0,0,0,0
112240,96,0,0,0,0,0,0,0
112260,101,0,0,0,0,0,0,0
112280,101,0,0,0,0,0,0,0
112300,100,0,0,0,0,0,0,0
112320,100,0,0,0,0,0,0,0
112340,101,0,0,0,0,0,0,0
112360,104,0,0,0,0,0,0,0
112380,104,0,0,0,0,0,0,0
112400,104,0,0,0,0,0,0,0
112420,104,0,0,0,0,0,0,0
112440,106,0,0,0,0,0,0,0
